Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
25,"C Vacher, D Piou, ML Desprez-Loustau","Architecture of an antagonistic tree/fungus network: the asymmetric influence of past evolutionary history",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=17142425959152440092&as_sdt=5,30&sciodt=0,30&hl=en&num=20",855,2013-04-26,"HTML"
25,"DW Sims, N Queiroz, NE Humphries, FP Lima…","Long-term GPS tracking of ocean sunfish Mola mola offers a new direction in fish monitoring",2009,"Plos One","dx.plos.org","","http://scholar.google.com/scholar?cites=3644693147565841427&as_sdt=5,30&sciodt=0,30&hl=en&num=20",862,2013-04-26,"HTML"
25,"C Lebarbenchon, F Albespy, AL Brochet…","Spread of avian influenza viruses by common teal (Anas crecca) in Europe",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=7396866734905325406&as_sdt=5,30&sciodt=0,30&hl=en&num=20",892,2013-04-26,"HTML"
25,"RG Wallace, WM Fitch","Influenza A H5N1 immigration is filtered out at some international borders",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=11664798736141224378&as_sdt=5,30&sciodt=0,30&hl=en&num=20",968,2013-04-26,"HTML"
24,"E Vojtech, LA Turnbull, A Hector","Differences in light interception in grass monocultures predict short-term competitive outcomes under productive conditions",2007,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=9148123264201106901&as_sdt=5,30&sciodt=0,30&hl=en&num=20",152,2013-04-26,"HTML"
24,"W Thuiller, JA Slingsby, SDJ Privett, RM Cowling","Stochastic species turnover and stable coexistence in a species-rich, fire-prone plant community",2007,"PloS One","dx.plos.org","","http://scholar.google.com/scholar?cites=18069642315143291960&as_sdt=5,30&sciodt=0,30&hl=en&num=20",167,2013-04-26,"HTML"
24,"MG Domínguez-Bello, ME Pérez, MC Bortolini…","Amerindian Helicobacter pylori strains go extinct, as European strains expand their host range",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=2067614176363463499&as_sdt=5,30&sciodt=0,30&hl=en&num=20",237,2013-04-26,"HTML"
24,"JV Schmidt, CL Schmidt, F Ozer, RE Ernst…","Low genetic differentiation across three major ocean populations of the whale shark, Rhincodon typus",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=10685853841518172168&as_sdt=5,30&sciodt=0,30&hl=en&num=20",335,2013-04-26,"HTML"
24,"MC Thaller, L Migliore, C Marquez, W Tapia, V Cedeño…","Tracking acquired antibiotic resistance in commensal bacteria of Galapagos land iguanas: no man, no resistance",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=15134274303373959709&as_sdt=5,30&sciodt=0,30&hl=en&num=20",367,2013-04-26,"HTML"
24,"M Garren, L Raymundo, J Guest, CD Harvell, F Azam","Resilience of coral-associated bacterial communities exposed to fish farm effluent",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=11123918611031013358&as_sdt=5,30&sciodt=0,30&hl=en&num=20",459,2013-04-26,"HTML"
24,"A Montesinos, SJ Tonsor, C Alonso-Blanco, FX Picó","Demographic and genetic patterns of variation among populations of Arabidopsis thaliana from contrasting native environments",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=2372417407924233669&as_sdt=5,30&sciodt=0,30&hl=en&num=20",732,2013-04-26,"HTML"
24,"WO Hobbs, RJ Telford, HJB Birks, JE Saros…","Quantifying recent ecological changes in remote lakes of North America and Greenland using sediment diatom assemblages",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=15867700301697382731&as_sdt=5,30&sciodt=0,30&hl=en&num=20",768,2013-04-26,"HTML"
24,"ER Lines, DA Coomes, DW Purves","Influences of forest structure, climate and species composition on tree mortality across the eastern US",2010,"PloS One","dx.plos.org","","http://scholar.google.com/scholar?cites=14231696693117899812&as_sdt=5,30&sciodt=0,30&hl=en&num=20",779,2013-04-26,"HTML"
23,"JY Jin, L Zhou, Y Wang, Z Li, JG Zhao, QY Zhang…","Antibacterial and antiviral roles of a fish β-defensin expressed both in pituitary and testis",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=4891158648427662638&as_sdt=5,30&sciodt=0,30&hl=en&num=20",36,2013-04-26,"HTML"
23,"JU Ganzhorn, S Arrigo-Nelson, S Boinski, A Bollen…","Possible fruit protein effects on primate communities in Madagascar and the Neotropics",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=9942681910534713537&as_sdt=5,30&sciodt=0,30&hl=en&num=20",154,2013-04-26,"HTML"
23,"PF Thomsen, S Elias, MTP Gilbert, J Haile, K Munch…","Non-destructive sampling of ancient insect DNA",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=15601783421877972631&as_sdt=5,30&sciodt=0,30&hl=en&num=20",171,2013-04-26,"HTML"
23,"CA Clay, EM Lehmer, SS Jeor, MD Dearing","Sin Nombre virus and rodent species diversity: a test of the dilution and amplification hypotheses",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=11710442225410406670&as_sdt=5,30&sciodt=0,30&hl=en&num=20",250,2013-04-26,"HTML"
23,"E Ayres, H Steltzer, S Berg, MD Wallenstein…","Tree species traits influence soil physical, chemical, and biological properties in high elevation forests",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13079221943553747927&as_sdt=5,30&sciodt=0,30&hl=en&num=20",258,2013-04-26,"HTML"
23,"B Hansson, D Hasselquist, M Tarka, P Zehtindjiev…","Postglacial colonisation patterns and the role of isolation and expansion in driving diversification in a passerine bird",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=14644835696517821812&as_sdt=5,30&sciodt=0,30&hl=en&num=20",273,2013-04-26,"HTML"
23,"Y Senderovich, I Izhaki, M Halpern","Fish as reservoirs and vectors of Vibrio cholerae",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=10014690896587878702&as_sdt=5,30&sciodt=0,30&hl=en&num=20",325,2013-04-26,"HTML"
23,"GJ Williams, GS Aeby, ROM Cowie, SK Davy","Predictive modeling of coral disease distribution within a reef system",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=11622109106392863374&as_sdt=5,30&sciodt=0,30&hl=en&num=20",406,2013-04-26,"HTML"
23,"G Dunshea","DNA-based diet analysis for any predator",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=6020101460747302984&as_sdt=5,30&sciodt=0,30&hl=en&num=20",473,2013-04-26,"HTML"
23,"W Jetz, RP Freckleton, AE McKechnie","Environment, migratory tendency, phylogeny and basal metabolic rate in birds",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=1746943888981037333&as_sdt=5,30&sciodt=0,30&hl=en&num=20",488,2013-04-26,"HTML"
23,"VP Friman, C Lindstedt, T Hiltunen, J Laakso…","Predation on multiple trophic levels shapes the evolution of pathogen virulence",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=17790694705412895027&as_sdt=5,30&sciodt=0,30&hl=en&num=20",507,2013-04-26,"HTML"
23,"C Nogueira, PA Buckup, NA Menezes, OT Oyakawa…","Restricted-range fishes and the conservation of Brazilian freshwaters",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=6739730384535737655&as_sdt=5,30&sciodt=0,30&hl=en&num=20",721,2013-04-26,"HTML"
23,"P Acevedo, F Ruiz-Fons, R Estrada, AL Márquez…","A broad assessment of factors determining Culicoides imicola abundance: modelling the present and forecasting its future in climate change scenarios",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=1122783866750742981&as_sdt=5,30&sciodt=0,30&hl=en&num=20",778,2013-04-26,"HTML"
23,"K Kaschner, DP Tittensor, J Ready, T Gerrodette…","Current and future patterns of global marine mammal biodiversity",2011,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=5531393743316159824&as_sdt=5,30&sciodt=0,30&hl=en&num=20",785,2013-04-26,"HTML"
23,"S Creel, JJ Rotella","Meta-analysis of relationships between human offtake, total mortality and population dynamics of gray wolves (Canis lupus)",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=17487745394984379452&as_sdt=5,30&sciodt=0,30&hl=en&num=20",852,2013-04-26,"HTML"
23,"A Guézou, M Trueman, CE Buddenhagen, S Chamorro…","An extensive alien plant inventory from the inhabited areas of Galapagos",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=10729101513040672592&as_sdt=5,30&sciodt=0,30&hl=en&num=20",884,2013-04-26,"HTML"
23,"ET Krause, M Honarmand, J Wetzel, M Naguib","Early fasting is long lasting: differences in early nutritional conditions reappear under stressful conditions in adult female zebra finches",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=7317672299433529250&as_sdt=5,30&sciodt=0,30&hl=en&num=20",889,2013-04-26,"HTML"
23,"Q Zhang, R Yang, J Tang, H Yang, S Hu, X Chen","Positive feedback between mycorrhizal fungi and plants influences plant invasion success and resistance to invasion",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=15731173008758762202&as_sdt=5,30&sciodt=0,30&hl=en&num=20",933,2013-04-26,"HTML"
23,"MF Boni, MD de Jong, HR van Doorn, EC Holmes","Guidelines for identifying homologous recombination events in influenza A virus",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=3389869044629779425&as_sdt=5,30&sciodt=0,30&hl=en&num=20",982,2013-04-26,"HTML"
22,"A Vanreusel, A De Groote, S Gollner, M Bright","Ecology and biogeography of free-living nematodes associated with chemosynthetic environments in the deep sea: a review",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=2200792538294437557&as_sdt=5,30&sciodt=0,30&hl=en&num=20",9,2013-04-26,"HTML"
22,"MJA Vermeij, KL Marhaver, CM Huijbers…","Coral larvae move toward reef sounds",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=17036321640931781302&as_sdt=5,30&sciodt=0,30&hl=en&num=20",169,2013-04-26,"HTML"
22,"M Schaub, N Martinez, A Tagmann-Ioset…","Patches of bare ground as a staple commodity for declining ground-foraging insectivorous farmland birds",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=4302870619351052854&as_sdt=5,30&sciodt=0,30&hl=en&num=20",189,2013-04-26,"HTML"
22,"LCR Silva, M Anand, MD Leithead","Recent widespread tree growth decline despite increasing atmospheric CO2",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=17574981712416339223&as_sdt=5,30&sciodt=0,30&hl=en&num=20",349,2013-04-26,"HTML"
22,"S Perkol-Finkel, L Airoldi","Loss and recovery potential of marine habitats: an experimental study of factors maintaining resilience in subtidal algal forests at the Adriatic Sea",2010,"PLoS one","dx.plos.org","","http://scholar.google.com/scholar?cites=8798708222915177653&as_sdt=5,30&sciodt=0,30&hl=en&num=20",422,2013-04-26,"HTML"
22,"A Rhyne, R Rotjan, A Bruckner, M Tlusty","Crawling to collapse: ecologically unsound ornamental invertebrate fisheries",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=15382387600303219729&as_sdt=5,30&sciodt=0,30&hl=en&num=20",518,2013-04-26,"HTML"
22,"DS Khoury, MR Myerscough, AB Barron","A quantitative model of honey bee colony population dynamics",2011,"Plos One","dx.plos.org","","http://scholar.google.com/scholar?cites=16900820953058231618&as_sdt=5,30&sciodt=0,30&hl=en&num=20",578,2013-04-26,"HTML"
22,"N Saino, M Caprioli, M Romano, G Boncoraglio…","Antioxidant defenses predict long-term survival in a passerine bird",2011,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=4643283807510352216&as_sdt=5,30&sciodt=0,30&hl=en&num=20",584,2013-04-26,"HTML"
22,"JL Spencer, S Raghu","Refuge or reservoir? The potential impacts of the biofuel crop Miscanthus x giganteus on a major pest of maize",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=10591261179953778724&as_sdt=5,30&sciodt=0,30&hl=en&num=20",620,2013-04-26,"HTML"
22,"D Arlt, P Forslund, T Jeppsson, T Pärt","Habitat-specific population growth of a farmland bird",2008,"Plos one","dx.plos.org","","http://scholar.google.com/scholar?cites=52389442934697334&as_sdt=5,30&sciodt=0,30&hl=en&num=20",742,2013-04-26,"HTML"
22,"IL Cripps, PL Munday, MI McCormick","Ocean acidification affects prey detection by a predatory reef fish",2011,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=9482720597788418283&as_sdt=5,30&sciodt=0,30&hl=en&num=20",803,2013-04-26,"HTML"
22,"JF Samhouri, PS Levin, CH Ainsworth","Identifying thresholds for ecosystem-based management",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=3994922373726691717&as_sdt=5,30&sciodt=0,30&hl=en&num=20",846,2013-04-26,"HTML"
21,"L Chen, D Zhong, D Zhang, L Shi, G Zhou, M Gong…","Molecular ecology of pyrethroid knockdown resistance in Culex pipiens pallens mosquitoes",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=3049653678426433445&as_sdt=5,30&sciodt=0,30&hl=en&num=20",8,2013-04-26,"HTML"
21,"CC Voigt, KA Capps, DKN Dechmann, RH Michener…","Nutrition or detoxification: why bats visit mineral licks of the Amazonian rainforest",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=543225554014386918&as_sdt=5,30&sciodt=0,30&hl=en&num=20",145,2013-04-26,"HTML"
21,"W Jakob, B Schierwater","Changing hydrozoan bauplans by silencing Hox-like genes",2007,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=15959543052504143446&as_sdt=5,30&sciodt=0,30&hl=en&num=20",172,2013-04-26,"HTML"
21,"B Schierwater, K Kamm, M Srivastava, D Rokhsar…","The early ANTP gene repertoire: insights from the placozoan genome",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=9443193030396756364&as_sdt=5,30&sciodt=0,30&hl=en&num=20",173,2013-04-26,"HTML"
21,"RE McDonald, RI Fleming, JG Beeley, DL Bovell, JR Lu…","Latherin: a surfactant protein of horse sweat and saliva",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13667942370982048391&as_sdt=5,30&sciodt=0,30&hl=en&num=20",174,2013-04-26,"HTML"
21,"L Hendrich, J Pons, I Ribera, M Balke","Mitochondrial cox1 sequence data reliably uncover patterns of insect diversity but suffer from high lineage-idiosyncratic error rates",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=13499620772637766297&as_sdt=5,30&sciodt=0,30&hl=en&num=20",191,2013-04-26,"HTML"
21,"DC Blackburn, DP Bickford, AC Diesmos, DT Iskandar…","An ancient origin for the enigmatic flat-headed frogs (Bombinatoridae: Barbourula) from the islands of Southeast Asia",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=16514172028948579016&as_sdt=5,30&sciodt=0,30&hl=en&num=20",192,2013-04-26,"HTML"
21,"SS Tobe, AC Kitchener, AMT Linacre","Reconstructing mammalian phylogenies: a detailed comparison of the cytochrome b and cytochrome oxidase subunit I mitochondrial genes",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=15504348878715924495&as_sdt=5,30&sciodt=0,30&hl=en&num=20",195,2013-04-26,"HTML"
21,"C Liao, Y Luo, C Fang, B Li","Ecosystem carbon stock influenced by plantation practice: implications for planting forests as a measure of climate change mitigation",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=7682177088684158897&as_sdt=5,30&sciodt=0,30&hl=en&num=20",215,2013-04-26,"HTML"
21,"M Wikelski, J Moxley, A Eaton-Mordas…","Large-range movements of neotropical orchid bees observed via radio telemetry",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=8771216407665968980&as_sdt=5,30&sciodt=0,30&hl=en&num=20",222,2013-04-26,"HTML"
21,"P Alvarez-Loayza, JF White Jr, MS Torres, H Balslev…","Light converts endosymbiotic fungus to pathogen, influencing seedling survival and niche-space filling of a common tropical tree, Iriartea deltoidea",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=6763011255463687051&as_sdt=5,30&sciodt=0,30&hl=en&num=20",305,2013-04-26,"HTML"
21,"SP Graham, HK Hassan, ND Burkett-Cadena, C Guyer…","Nestedness of ectoparasite-vertebrate host networks",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=7140588882632312293&as_sdt=5,30&sciodt=0,30&hl=en&num=20",418,2013-04-26,"HTML"
21,"C Riddell, S Adams, P Schmid-Hempel, EB Mallon","Differential expression of immune defences is associated with specific host-parasite interactions in insects",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=17194280431452224603&as_sdt=5,30&sciodt=0,30&hl=en&num=20",423,2013-04-26,"HTML"
21,"EA Herrada, CJ Tessone, K Klemm, VM Eguíluz…","Universal scaling in the branching of the tree of life",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=8985956602651228990&as_sdt=5,30&sciodt=0,30&hl=en&num=20",478,2013-04-26,"HTML"
21,"L Bolzoni, L Real, G De Leo","Transmission heterogeneity and control strategies for infectious disease emergence",2007,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=7366809641004154512&as_sdt=5,30&sciodt=0,30&hl=en&num=20",523,2013-04-26,"HTML"
